id,date,store,item,Sales
931,2/1/2018,1,2,30
932,2/2/2018,1,2,31
933,2/3/2018,1,2,32
934,2/4/2018,1,2,33
935,2/5/2018,1,2,34
936,2/6/2018,1,2,35
937,2/7/2018,1,2,36
938,2/8/2018,1,2,37
939,2/9/2018,1,2,38
940,2/10/2018,1,2,39
941,2/11/2018,1,2,40
942,2/12/2018,1,2,41
943,2/13/2018,1,2,42
944,2/14/2018,1,2,43
945,2/15/2018,1,2,44
946,2/16/2018,1,2,45
947,2/17/2018,1,2,46
948,2/18/2018,1,2,47
949,2/19/2018,1,2,48
950,2/20/2018,1,2,49
951,2/21/2018,1,2,50
952,2/22/2018,1,2,51
953,2/23/2018,1,2,52
954,2/24/2018,1,2,53
955,2/25/2018,1,2,54
956,2/26/2018,1,2,55
957,2/27/2018,1,2,56
958,2/28/2018,1,2,57
959,3/1/2018,1,2,58
960,3/2/2018,1,2,59
961,3/3/2018,1,2,60
962,3/4/2018,1,2,61
963,3/5/2018,1,2,62
964,3/6/2018,1,2,63
965,3/7/2018,1,2,64
966,3/8/2018,1,2,65
967,3/9/2018,1,2,66
968,3/10/2018,1,2,67
969,3/11/2018,1,2,68
970,3/12/2018,1,2,69
971,3/13/2018,1,2,70
972,3/14/2018,1,2,71
973,3/15/2018,1,2,72
974,3/16/2018,1,2,73
975,3/17/2018,1,2,74
976,3/18/2018,1,2,75
977,3/19/2018,1,2,76
978,3/20/2018,1,2,77
979,3/21/2018,1,2,78
980,3/22/2018,1,2,79
981,3/23/2018,1,2,80
982,3/24/2018,1,2,81
983,3/25/2018,1,2,82
984,3/26/2018,1,2,83
985,3/27/2018,1,2,84
986,3/28/2018,1,2,85
987,3/29/2018,1,2,86
988,3/30/2018,1,2,87
989,3/31/2018,1,2,88
990,1/1/2018,2,2,89
991,1/2/2018,2,2,90
992,1/3/2018,2,2,91
993,1/4/2018,2,2,92
994,1/5/2018,2,2,93
995,1/6/2018,2,2,94
996,1/7/2018,2,2,95
997,1/8/2018,2,2,96
998,1/9/2018,2,2,97
999,1/10/2018,2,2,98
1000,1/11/2018,2,2,99
1001,1/12/2018,2,2,47
1002,1/13/2018,2,2,13
1003,1/14/2018,2,2,14
1004,1/15/2018,2,2,15
1005,1/16/2018,2,2,16
1006,1/17/2018,2,2,17
1007,1/18/2018,2,2,18
1008,1/19/2018,2,2,19
1009,1/20/2018,2,2,20
1010,1/21/2018,2,2,21
1011,1/22/2018,2,2,22
1012,1/23/2018,2,2,23
1013,1/24/2018,2,2,24
1014,1/25/2018,2,2,25
1015,1/26/2018,2,2,26
1016,1/27/2018,2,2,27
1017,1/28/2018,2,2,28
1018,1/29/2018,2,2,29
1019,1/30/2018,2,2,30
1020,1/31/2018,2,2,31
1021,2/1/2018,2,2,32
1022,2/2/2018,2,2,33
1023,2/3/2018,2,2,34
1024,2/4/2018,2,2,35
1025,2/5/2018,2,2,36
1026,2/6/2018,2,2,37
1027,2/7/2018,2,2,38
1028,2/8/2018,2,2,39
1029,2/9/2018,2,2,40
1030,2/10/2018,2,2,41
1031,2/11/2018,2,2,42
1032,2/12/2018,2,2,43
1033,2/13/2018,2,2,44
1034,2/14/2018,2,2,45
1035,2/15/2018,2,2,46
1036,2/16/2018,2,2,47
1037,2/17/2018,2,2,48
1038,2/18/2018,2,2,49
1039,2/19/2018,2,2,50
1040,2/20/2018,2,2,51
1041,2/21/2018,2,2,52
1042,2/22/2018,2,2,53
1043,2/23/2018,2,2,54
1044,2/24/2018,2,2,55
1045,2/25/2018,2,2,56
1046,2/26/2018,2,2,57
1047,2/27/2018,2,2,58
1048,2/28/2018,2,2,59
1049,3/1/2018,2,2,60
1050,3/2/2018,2,2,61
1051,3/3/2018,2,2,62
1052,3/4/2018,2,2,63
1053,3/5/2018,2,2,64
1054,3/6/2018,2,2,65
1055,3/7/2018,2,2,66
1056,3/8/2018,2,2,67
1057,3/9/2018,2,2,68
1058,3/10/2018,2,2,69
1059,3/11/2018,2,2,70
1060,3/12/2018,2,2,71
1061,3/13/2018,2,2,72
1062,3/14/2018,2,2,73
1063,3/15/2018,2,2,74
1064,3/16/2018,2,2,75
1065,3/17/2018,2,2,76
1066,3/18/2018,2,2,77
1067,3/19/2018,2,2,78
1068,3/20/2018,2,2,79
1069,3/21/2018,2,2,80
1070,3/22/2018,2,2,81
1071,3/23/2018,2,2,82
1072,3/24/2018,2,2,83
1073,3/25/2018,2,2,84
1074,3/26/2018,2,2,85
1075,3/27/2018,2,2,86
1076,3/28/2018,2,2,87
1077,3/29/2018,2,2,88
1078,3/30/2018,2,2,89
1079,3/31/2018,2,2,90
1080,1/1/2018,3,2,91
1081,1/2/2018,3,2,92
1082,1/3/2018,3,2,93
1083,1/4/2018,3,2,94
1084,1/5/2018,3,2,95
1085,1/6/2018,3,2,96
1086,1/7/2018,3,2,97
1087,1/8/2018,3,2,98
1088,1/9/2018,3,2,13
1089,1/10/2018,3,2,14
1090,1/11/2018,3,2,15
1091,1/12/2018,3,2,16
1092,1/13/2018,3,2,17
1093,1/14/2018,3,2,18
1094,1/15/2018,3,2,19
1095,1/16/2018,3,2,20
1096,1/17/2018,3,2,21
1097,1/18/2018,3,2,22
1098,1/19/2018,3,2,23
1099,1/20/2018,3,2,24
1100,1/21/2018,3,2,25
1101,1/22/2018,3,2,26
1102,1/23/2018,3,2,27
1103,1/24/2018,3,2,28
1104,1/25/2018,3,2,29
1105,1/26/2018,3,2,30
1106,1/27/2018,3,2,31
1107,1/28/2018,3,2,32
1108,1/29/2018,3,2,33
1109,1/30/2018,3,2,34
1110,1/31/2018,3,2,35
1111,2/1/2018,3,2,36
1112,2/2/2018,3,2,37
1113,2/3/2018,3,2,38
1114,2/4/2018,3,2,39
1115,2/5/2018,3,2,40
1116,2/6/2018,3,2,41
1117,2/7/2018,3,2,42
1118,2/8/2018,3,2,43
1119,2/9/2018,3,2,44
1120,2/10/2018,3,2,45
1121,2/11/2018,3,2,46
1122,2/12/2018,3,2,47
1123,2/13/2018,3,2,48
1124,2/14/2018,3,2,49
1125,2/15/2018,3,2,50
1126,2/16/2018,3,2,51
1127,2/17/2018,3,2,52
1128,2/18/2018,3,2,53
1129,2/19/2018,3,2,54
1130,2/20/2018,3,2,55
1131,2/21/2018,3,2,56
1132,2/22/2018,3,2,57
1133,2/23/2018,3,2,58
1134,2/24/2018,3,2,59
1135,2/25/2018,3,2,60
1136,2/26/2018,3,2,61
1137,2/27/2018,3,2,62
1138,2/28/2018,3,2,63
1139,3/1/2018,3,2,64
1140,3/2/2018,3,2,65
1141,3/3/2018,3,2,66
1142,3/4/2018,3,2,67
1143,3/5/2018,3,2,68
1144,3/6/2018,3,2,69
1145,3/7/2018,3,2,70
1146,3/8/2018,3,2,71
1147,3/9/2018,3,2,72
1148,3/10/2018,3,2,73
1149,3/11/2018,3,2,74
1150,3/12/2018,3,2,75
1151,3/13/2018,3,2,76
1152,3/14/2018,3,2,77
1153,3/15/2018,3,2,78
1154,3/16/2018,3,2,79
1155,3/17/2018,3,2,80
1156,3/18/2018,3,2,81
1157,3/19/2018,3,2,82
1158,3/20/2018,3,2,83
1159,3/21/2018,3,2,84
1160,3/22/2018,3,2,85
1161,3/23/2018,3,2,86
1162,3/24/2018,3,2,87
1163,3/25/2018,3,2,88
1164,3/26/2018,3,2,89
1165,3/27/2018,3,2,90
1166,3/28/2018,3,2,91
1167,3/29/2018,3,2,92
1168,3/30/2018,3,2,93
1169,3/31/2018,3,2,94
1170,1/1/2018,4,2,95
1171,1/2/2018,4,2,96
1172,1/3/2018,4,2,97
1173,1/4/2018,4,2,98
1174,1/5/2018,4,2,13
1175,1/6/2018,4,2,14
1176,1/7/2018,4,2,15
1177,1/8/2018,4,2,16
1178,1/9/2018,4,2,17
1179,1/10/2018,4,2,18
1180,1/11/2018,4,2,19
1181,1/12/2018,4,2,20
1182,1/13/2018,4,2,21
1183,1/14/2018,4,2,22
1184,1/15/2018,4,2,23
1185,1/16/2018,4,2,24
1186,1/17/2018,4,2,25
1187,1/18/2018,4,2,26
1188,1/19/2018,4,2,27
1189,1/20/2018,4,2,28
1190,1/21/2018,4,2,29
1191,1/22/2018,4,2,30
1192,1/23/2018,4,2,31
1193,1/24/2018,4,2,32
1194,1/25/2018,4,2,33
1195,1/26/2018,4,2,34
1196,1/27/2018,4,2,35
1197,1/28/2018,4,2,36
1198,1/29/2018,4,2,37
1199,1/30/2018,4,2,38
1200,1/31/2018,4,2,39
1201,2/1/2018,4,2,40
1202,2/2/2018,4,2,41
1203,2/3/2018,4,2,42
1204,2/4/2018,4,2,43
1205,2/5/2018,4,2,44
1206,2/6/2018,4,2,45
1207,2/7/2018,4,2,46
1208,2/8/2018,4,2,47
1209,2/9/2018,4,2,48
1210,2/10/2018,4,2,49
1211,2/11/2018,4,2,50
1212,2/12/2018,4,2,51
1213,2/13/2018,4,2,52
1214,2/14/2018,4,2,53
1215,2/15/2018,4,2,54
1216,2/16/2018,4,2,55
1217,2/17/2018,4,2,56
1218,2/18/2018,4,2,57
1219,2/19/2018,4,2,58
1220,2/20/2018,4,2,59
1221,2/21/2018,4,2,60
1222,2/22/2018,4,2,61
1223,2/23/2018,4,2,62
1224,2/24/2018,4,2,63
1225,2/25/2018,4,2,64
1226,2/26/2018,4,2,65
1227,2/27/2018,4,2,66
1228,2/28/2018,4,2,67
1229,3/1/2018,4,2,68
1230,3/2/2018,4,2,69
1231,3/3/2018,4,2,70
1232,3/4/2018,4,2,71
1233,3/5/2018,4,2,72
1234,3/6/2018,4,2,73
1235,3/7/2018,4,2,74
1236,3/8/2018,4,2,75
1237,3/9/2018,4,2,76
1238,3/10/2018,4,2,77
1239,3/11/2018,4,2,78
1240,3/12/2018,4,2,79
1241,3/13/2018,4,2,80
1242,3/14/2018,4,2,81
1243,3/15/2018,4,2,82
1244,3/16/2018,4,2,83
1245,3/17/2018,4,2,84
1246,3/18/2018,4,2,85
1247,3/19/2018,4,2,86
1248,3/20/2018,4,2,87
1249,3/21/2018,4,2,88
1250,3/22/2018,4,2,89
1251,3/23/2018,4,2,90
1252,3/24/2018,4,2,91
1253,3/25/2018,4,2,92
1254,3/26/2018,4,2,93
1255,3/27/2018,4,2,94
1256,3/28/2018,4,2,95
1257,3/29/2018,4,2,96
1258,3/30/2018,4,2,97
1259,3/31/2018,4,2,98
1260,1/1/2018,5,2,13
1261,1/2/2018,5,2,14
1262,1/3/2018,5,2,15
1263,1/4/2018,5,2,16
1264,1/5/2018,5,2,17
1265,1/6/2018,5,2,18
1266,1/7/2018,5,2,19
1267,1/8/2018,5,2,20
1268,1/9/2018,5,2,21
1269,1/10/2018,5,2,22
1270,1/11/2018,5,2,23
1271,1/12/2018,5,2,24
1272,1/13/2018,5,2,25
1273,1/14/2018,5,2,26
1274,1/15/2018,5,2,27
1275,1/16/2018,5,2,28
1276,1/17/2018,5,2,29
1277,1/18/2018,5,2,30
1278,1/19/2018,5,2,31
1279,1/20/2018,5,2,32
1280,1/21/2018,5,2,33
1281,1/22/2018,5,2,34
1282,1/23/2018,5,2,35
1283,1/24/2018,5,2,36
1284,1/25/2018,5,2,37
1285,1/26/2018,5,2,38
1286,1/27/2018,5,2,39
1287,1/28/2018,5,2,40
1288,1/29/2018,5,2,41
1289,1/30/2018,5,2,42
1290,1/31/2018,5,2,43
1291,2/1/2018,5,2,44
1292,2/2/2018,5,2,45
1293,2/3/2018,5,2,46
1294,2/4/2018,5,2,47
1295,2/5/2018,5,2,48
1296,2/6/2018,5,2,49
1297,2/7/2018,5,2,50
1298,2/8/2018,5,2,51
1299,2/9/2018,5,2,52
1300,2/10/2018,5,2,53
1301,2/11/2018,5,2,54
1302,2/12/2018,5,2,55
1303,2/13/2018,5,2,56
1304,2/14/2018,5,2,57
1305,2/15/2018,5,2,58
1306,2/16/2018,5,2,59
1307,2/17/2018,5,2,60
1308,2/18/2018,5,2,61
1309,2/19/2018,5,2,62
1310,2/20/2018,5,2,63
1311,2/21/2018,5,2,64
1312,2/22/2018,5,2,65
1313,2/23/2018,5,2,66
1314,2/24/2018,5,2,67
1315,2/25/2018,5,2,68
1316,2/26/2018,5,2,69
1317,2/27/2018,5,2,70
1318,2/28/2018,5,2,71
1319,3/1/2018,5,2,72
1320,3/2/2018,5,2,73
1321,3/3/2018,5,2,74
1322,3/4/2018,5,2,75
1323,3/5/2018,5,2,76
1324,3/6/2018,5,2,77
1325,3/7/2018,5,2,78
1326,3/8/2018,5,2,79
1327,3/9/2018,5,2,80
1328,3/10/2018,5,2,81
1329,3/11/2018,5,2,82
1330,3/12/2018,5,2,83
1331,3/13/2018,5,2,84
1332,3/14/2018,5,2,85
1333,3/15/2018,5,2,86
1334,3/16/2018,5,2,87
1335,3/17/2018,5,2,88
1336,3/18/2018,5,2,89
1337,3/19/2018,5,2,90
1338,3/20/2018,5,2,91
1339,3/21/2018,5,2,92
1340,3/22/2018,5,2,93
1341,3/23/2018,5,2,94
1342,3/24/2018,5,2,95
1343,3/25/2018,5,2,96
1344,3/26/2018,5,2,97
1345,3/27/2018,5,2,98
1346,3/28/2018,5,2,13
1347,3/29/2018,5,2,14
1348,3/30/2018,5,2,15
1349,3/31/2018,5,2,16
1350,1/1/2018,6,2,17
1351,1/2/2018,6,2,18
1352,1/3/2018,6,2,19
1353,1/4/2018,6,2,20
1354,1/5/2018,6,2,21
1355,1/6/2018,6,2,22
1356,1/7/2018,6,2,23
1357,1/8/2018,6,2,24
1358,1/9/2018,6,2,25
1359,1/10/2018,6,2,26
1360,1/11/2018,6,2,27
1361,1/12/2018,6,2,28
1362,1/13/2018,6,2,29
1363,1/14/2018,6,2,30
1364,1/15/2018,6,2,31
1365,1/16/2018,6,2,32
1366,1/17/2018,6,2,33
1367,1/18/2018,6,2,34
1368,1/19/2018,6,2,35
1369,1/20/2018,6,2,36
1370,1/21/2018,6,2,37
1371,1/22/2018,6,2,38
1372,1/23/2018,6,2,39
1373,1/24/2018,6,2,40
1374,1/25/2018,6,2,41
1375,1/26/2018,6,2,42
1376,1/27/2018,6,2,43
1377,1/28/2018,6,2,44
1378,1/29/2018,6,2,45
1379,1/30/2018,6,2,46
1380,1/31/2018,6,2,47
1381,2/1/2018,6,2,48
1382,2/2/2018,6,2,49
1383,2/3/2018,6,2,50
1384,2/4/2018,6,2,51
1385,2/5/2018,6,2,52
1386,2/6/2018,6,2,53
1387,2/7/2018,6,2,54
1388,2/8/2018,6,2,55
1389,2/9/2018,6,2,56
1390,2/10/2018,6,2,57
1391,2/11/2018,6,2,58
1392,2/12/2018,6,2,59
1393,2/13/2018,6,2,60
1394,2/14/2018,6,2,61
1395,2/15/2018,6,2,62
1396,2/16/2018,6,2,63
1397,2/17/2018,6,2,64
1398,2/18/2018,6,2,65
1399,2/19/2018,6,2,66
1400,2/20/2018,6,2,67
1401,2/21/2018,6,2,68
1402,2/22/2018,6,2,69
1403,2/23/2018,6,2,70
1404,2/24/2018,6,2,71
1405,2/25/2018,6,2,72
1406,2/26/2018,6,2,73
1407,2/27/2018,6,2,74
1408,2/28/2018,6,2,75
1409,3/1/2018,6,2,76
1410,3/2/2018,6,2,77
1411,3/3/2018,6,2,78
1412,3/4/2018,6,2,79
1413,3/5/2018,6,2,80
1414,3/6/2018,6,2,81
1415,3/7/2018,6,2,82
1416,3/8/2018,6,2,83
1417,3/9/2018,6,2,84
1418,3/10/2018,6,2,85
1419,3/11/2018,6,2,86
1420,3/12/2018,6,2,87
1421,3/13/2018,6,2,88
1422,3/14/2018,6,2,89
1423,3/15/2018,6,2,90
1424,3/16/2018,6,2,91
1425,3/17/2018,6,2,92
1426,3/18/2018,6,2,93
1427,3/19/2018,6,2,94
1428,3/20/2018,6,2,95
1429,3/21/2018,6,2,96
1430,3/22/2018,6,2,97
1431,3/23/2018,6,2,98
1432,3/24/2018,6,2,99
1433,3/25/2018,6,2,47
1434,3/26/2018,6,2,48
1435,3/27/2018,6,2,49
1436,3/28/2018,6,2,50
1437,3/29/2018,6,2,51
1438,3/30/2018,6,2,52
1439,3/31/2018,6,2,53
1440,1/1/2018,7,2,54
1441,1/2/2018,7,2,55
1442,1/3/2018,7,2,56
1443,1/4/2018,7,2,57
1444,1/5/2018,7,2,58
1445,1/6/2018,7,2,59
1446,1/7/2018,7,2,60
1447,1/8/2018,7,2,61
1448,1/9/2018,7,2,62
1449,1/10/2018,7,2,63
1450,1/11/2018,7,2,64
1451,1/12/2018,7,2,65
1452,1/13/2018,7,2,66
1453,1/14/2018,7,2,67
1454,1/15/2018,7,2,68
1455,1/16/2018,7,2,69
1456,1/17/2018,7,2,70
1457,1/18/2018,7,2,71
1458,1/19/2018,7,2,72
1459,1/20/2018,7,2,73
1460,1/21/2018,7,2,74
1461,1/22/2018,7,2,75
1462,1/23/2018,7,2,76
1463,1/24/2018,7,2,77
1464,1/25/2018,7,2,78
1465,1/26/2018,7,2,79
1466,1/27/2018,7,2,80
1467,1/28/2018,7,2,81
1468,1/29/2018,7,2,82
1469,1/30/2018,7,2,83
1470,1/31/2018,7,2,84
1471,2/1/2018,7,2,85
1472,2/2/2018,7,2,86
1473,2/3/2018,7,2,87
1474,2/4/2018,7,2,88
1475,2/5/2018,7,2,89
1476,2/6/2018,7,2,90
1477,2/7/2018,7,2,91
1478,2/8/2018,7,2,92
1479,2/9/2018,7,2,93
1480,2/10/2018,7,2,94
1481,2/11/2018,7,2,95
1482,2/12/2018,7,2,96
1483,2/13/2018,7,2,97
1484,2/14/2018,7,2,98
1485,2/15/2018,7,2,13
1486,2/16/2018,7,2,14
1487,2/17/2018,7,2,15
1488,2/18/2018,7,2,16
1489,2/19/2018,7,2,17
1490,2/20/2018,7,2,18
1491,2/21/2018,7,2,19
1492,2/22/2018,7,2,20
1493,2/23/2018,7,2,21
1494,2/24/2018,7,2,22
1495,2/25/2018,7,2,23
1496,2/26/2018,7,2,24
1497,2/27/2018,7,2,25
1498,2/28/2018,7,2,26
1499,3/1/2018,7,2,27
1500,3/2/2018,7,2,28
1501,3/3/2018,7,2,29
1502,3/4/2018,7,2,30
1503,3/5/2018,7,2,31
1504,3/6/2018,7,2,32
1505,3/7/2018,7,2,33
1506,3/8/2018,7,2,34
1507,3/9/2018,7,2,35
1508,3/10/2018,7,2,36
1509,3/11/2018,7,2,37
1510,3/12/2018,7,2,38
1511,3/13/2018,7,2,39
1512,3/14/2018,7,2,40
1513,3/15/2018,7,2,41
1514,3/16/2018,7,2,42
1515,3/17/2018,7,2,43
1516,3/18/2018,7,2,44
1517,3/19/2018,7,2,45
1518,3/20/2018,7,2,46
1519,3/21/2018,7,2,47
1520,3/22/2018,7,2,48
1521,3/23/2018,7,2,49
1522,3/24/2018,7,2,50
1523,3/25/2018,7,2,51
1524,3/26/2018,7,2,52
1525,3/27/2018,7,2,53
1526,3/28/2018,7,2,54
1527,3/29/2018,7,2,55
1528,3/30/2018,7,2,56
1529,3/31/2018,7,2,57
1530,1/1/2018,8,2,58
1531,1/2/2018,8,2,59
1532,1/3/2018,8,2,60
1533,1/4/2018,8,2,61
1534,1/5/2018,8,2,62
1535,1/6/2018,8,2,63
1536,1/7/2018,8,2,64
1537,1/8/2018,8,2,65
1538,1/9/2018,8,2,66
1539,1/10/2018,8,2,67
1540,1/11/2018,8,2,68
1541,1/12/2018,8,2,69
1542,1/13/2018,8,2,70
1543,1/14/2018,8,2,71
1544,1/15/2018,8,2,72
1545,1/16/2018,8,2,73
1546,1/17/2018,8,2,74
1547,1/18/2018,8,2,75
1548,1/19/2018,8,2,76
1549,1/20/2018,8,2,77
1550,1/21/2018,8,2,78
1551,1/22/2018,8,2,79
1552,1/23/2018,8,2,80
1553,1/24/2018,8,2,81
1554,1/25/2018,8,2,82
1555,1/26/2018,8,2,83
1556,1/27/2018,8,2,84
1557,1/28/2018,8,2,85
1558,1/29/2018,8,2,86
1559,1/30/2018,8,2,87
1560,1/31/2018,8,2,88
1561,2/1/2018,8,2,89
1562,2/2/2018,8,2,90
1563,2/3/2018,8,2,91
1564,2/4/2018,8,2,92
1565,2/5/2018,8,2,93
1566,2/6/2018,8,2,94
1567,2/7/2018,8,2,95
1568,2/8/2018,8,2,96
1569,2/9/2018,8,2,97
1570,2/10/2018,8,2,98
1571,2/11/2018,8,2,99
1572,2/12/2018,8,2,13
1573,2/13/2018,8,2,14
1574,2/14/2018,8,2,15
1575,2/15/2018,8,2,16
1576,2/16/2018,8,2,17
1577,2/17/2018,8,2,18
1578,2/18/2018,8,2,19
1579,2/19/2018,8,2,20
1580,2/20/2018,8,2,21
1581,2/21/2018,8,2,22
1582,2/22/2018,8,2,23
1583,2/23/2018,8,2,24
1584,2/24/2018,8,2,25
1585,2/25/2018,8,2,26
1586,2/26/2018,8,2,27
1587,2/27/2018,8,2,28
1588,2/28/2018,8,2,29
1589,3/1/2018,8,2,30
1590,3/2/2018,8,2,31
1591,3/3/2018,8,2,32
1592,3/4/2018,8,2,33
1593,3/5/2018,8,2,34
1594,3/6/2018,8,2,35
1595,3/7/2018,8,2,36
1596,3/8/2018,8,2,37
1597,3/9/2018,8,2,38
1598,3/10/2018,8,2,39
1599,3/11/2018,8,2,40
1600,3/12/2018,8,2,41
1601,3/13/2018,8,2,42
1602,3/14/2018,8,2,43
1603,3/15/2018,8,2,44
1604,3/16/2018,8,2,45
1605,3/17/2018,8,2,46
1606,3/18/2018,8,2,47
1607,3/19/2018,8,2,48
1608,3/20/2018,8,2,49
1609,3/21/2018,8,2,50
1610,3/22/2018,8,2,51
1611,3/23/2018,8,2,52
1612,3/24/2018,8,2,53
1613,3/25/2018,8,2,54
1614,3/26/2018,8,2,55
1615,3/27/2018,8,2,56
1616,3/28/2018,8,2,57
1617,3/29/2018,8,2,58
1618,3/30/2018,8,2,59
1619,3/31/2018,8,2,60
1620,1/1/2018,9,2,61
1621,1/2/2018,9,2,62
1622,1/3/2018,9,2,63
1623,1/4/2018,9,2,64
1624,1/5/2018,9,2,65
1625,1/6/2018,9,2,66
1626,1/7/2018,9,2,67
1627,1/8/2018,9,2,68
1628,1/9/2018,9,2,69
1629,1/10/2018,9,2,70
1630,1/11/2018,9,2,71
1631,1/12/2018,9,2,72
1632,1/13/2018,9,2,73
1633,1/14/2018,9,2,74
1634,1/15/2018,9,2,75
1635,1/16/2018,9,2,76
1636,1/17/2018,9,2,77
1637,1/18/2018,9,2,78
1638,1/19/2018,9,2,79
1639,1/20/2018,9,2,80
1640,1/21/2018,9,2,81
1641,1/22/2018,9,2,82
1642,1/23/2018,9,2,83
1643,1/24/2018,9,2,84
1644,1/25/2018,9,2,85
1645,1/26/2018,9,2,86
1646,1/27/2018,9,2,87
1647,1/28/2018,9,2,88
1648,1/29/2018,9,2,89
1649,1/30/2018,9,2,90
1650,1/31/2018,9,2,91
1651,2/1/2018,9,2,92
1652,2/2/2018,9,2,93
1653,2/3/2018,9,2,94
1654,2/4/2018,9,2,95
1655,2/5/2018,9,2,96
1656,2/6/2018,9,2,97
1657,2/7/2018,9,2,98
1658,2/8/2018,9,2,13
1659,2/9/2018,9,2,14
1660,2/10/2018,9,2,15
1661,2/11/2018,9,2,16
1662,2/12/2018,9,2,17
1663,2/13/2018,9,2,18
1664,2/14/2018,9,2,19
1665,2/15/2018,9,2,20
1666,2/16/2018,9,2,21
1667,2/17/2018,9,2,22
1668,2/18/2018,9,2,23
1669,2/19/2018,9,2,24
1670,2/20/2018,9,2,25
1671,2/21/2018,9,2,26
1672,2/22/2018,9,2,27
1673,2/23/2018,9,2,28
1674,2/24/2018,9,2,29
1675,2/25/2018,9,2,30
1676,2/26/2018,9,2,31
1677,2/27/2018,9,2,32
1678,2/28/2018,9,2,33
1679,3/1/2018,9,2,34
1680,3/2/2018,9,2,35
1681,3/3/2018,9,2,36
1682,3/4/2018,9,2,37
1683,3/5/2018,9,2,38
1684,3/6/2018,9,2,39
1685,3/7/2018,9,2,40
1686,3/8/2018,9,2,41
1687,3/9/2018,9,2,42
1688,3/10/2018,9,2,43
1689,3/11/2018,9,2,44
1690,3/12/2018,9,2,45
1691,3/13/2018,9,2,46
1692,3/14/2018,9,2,47
1693,3/15/2018,9,2,48
1694,3/16/2018,9,2,49
1695,3/17/2018,9,2,50
1696,3/18/2018,9,2,51
1697,3/19/2018,9,2,52
1698,3/20/2018,9,2,53
1699,3/21/2018,9,2,54
1700,3/22/2018,9,2,55
1701,3/23/2018,9,2,56
1702,3/24/2018,9,2,57
1703,3/25/2018,9,2,58
1704,3/26/2018,9,2,59
1705,3/27/2018,9,2,60
1706,3/28/2018,9,2,61
1707,3/29/2018,9,2,62
1708,3/30/2018,9,2,63
1709,3/31/2018,9,2,64
1710,1/1/2018,10,2,65
1711,1/2/2018,10,2,66
1712,1/3/2018,10,2,67
1713,1/4/2018,10,2,68
1714,1/5/2018,10,2,69
1715,1/6/2018,10,2,70
1716,1/7/2018,10,2,71
1717,1/8/2018,10,2,72
1718,1/9/2018,10,2,73
1719,1/10/2018,10,2,74
1720,1/11/2018,10,2,75
1721,1/12/2018,10,2,76
1722,1/13/2018,10,2,77
1723,1/14/2018,10,2,78
1724,1/15/2018,10,2,79
1725,1/16/2018,10,2,80
1726,1/17/2018,10,2,81
1727,1/18/2018,10,2,82
1728,1/19/2018,10,2,83
1729,1/20/2018,10,2,84
1730,1/21/2018,10,2,85
1731,1/22/2018,10,2,86
1732,1/23/2018,10,2,87
1733,1/24/2018,10,2,88
1734,1/25/2018,10,2,89
1735,1/26/2018,10,2,90
1736,1/27/2018,10,2,91
1737,1/28/2018,10,2,92
1738,1/29/2018,10,2,93
1739,1/30/2018,10,2,94
1740,1/31/2018,10,2,95
1741,2/1/2018,10,2,96
1742,2/2/2018,10,2,97
1743,2/3/2018,10,2,98
1744,2/4/2018,10,2,13
1745,2/5/2018,10,2,14
1746,2/6/2018,10,2,15
1747,2/7/2018,10,2,16
1748,2/8/2018,10,2,17
1749,2/9/2018,10,2,18
1750,2/10/2018,10,2,19
1751,2/11/2018,10,2,20
1752,2/12/2018,10,2,21
1753,2/13/2018,10,2,22
1754,2/14/2018,10,2,23
1755,2/15/2018,10,2,24
1756,2/16/2018,10,2,25
1757,2/17/2018,10,2,26
1758,2/18/2018,10,2,27
1759,2/19/2018,10,2,28
1760,2/20/2018,10,2,29
1761,2/21/2018,10,2,30
1762,2/22/2018,10,2,31
1763,2/23/2018,10,2,32
1764,2/24/2018,10,2,33
1765,2/25/2018,10,2,34
1766,2/26/2018,10,2,35
1767,2/27/2018,10,2,36
1768,2/28/2018,10,2,37
1769,3/1/2018,10,2,38
1770,3/2/2018,10,2,39
1771,3/3/2018,10,2,40
1772,3/4/2018,10,2,41
1773,3/5/2018,10,2,42
1774,3/6/2018,10,2,43
1775,3/7/2018,10,2,44
1776,3/8/2018,10,2,45
1777,3/9/2018,10,2,46
1778,3/10/2018,10,2,47
1779,3/11/2018,10,2,48
1780,3/12/2018,10,2,49
1781,3/13/2018,10,2,50
1782,3/14/2018,10,2,51
1783,3/15/2018,10,2,52
1784,3/16/2018,10,2,53
1785,3/17/2018,10,2,54
1786,3/18/2018,10,2,55
1787,3/19/2018,10,2,56
1788,3/20/2018,10,2,57
1789,3/21/2018,10,2,58
1790,3/22/2018,10,2,59
1791,3/23/2018,10,2,60
1792,3/24/2018,10,2,61
1793,3/25/2018,10,2,62
1794,3/26/2018,10,2,63
1795,3/27/2018,10,2,64
1796,3/28/2018,10,2,65
1797,3/29/2018,10,2,66
1798,3/30/2018,10,2,67
1799,3/31/2018,10,2,68
1800,1/1/2018,1,3,69
1801,1/2/2018,1,3,70
1802,1/3/2018,1,3,71
1803,1/4/2018,1,3,72
1804,1/5/2018,1,3,73
1805,1/6/2018,1,3,74
1806,1/7/2018,1,3,75
1807,1/8/2018,1,3,76
1808,1/9/2018,1,3,77
